event_id,n_priced,n_distinct_price,price_first,price_last,price_lo,price_hi,abs_range,rel_range,n_changes,total_abs_variation,is_flat
rZ7HnEZ1Afk8kf,18,3,32.66,0.0,0.0,37.81,37.81,1.1576852418860994,2,42.96000000000001,False
rZ7HnEZ1AfP9PS,18,2,0.0,37.8,0.0,37.8,37.8,,1,37.8,False
rZ7HnEZ1Af-S4K,18,2,0.0,37.35,0.0,37.35,37.35,,1,37.35,False
rZ7HnEZ1Af0dOS,18,2,0.0,37.35,0.0,37.35,37.35,,1,37.35,False
rZ7HnEZ1AfP9bS,18,2,0.0,37.35,0.0,37.35,37.35,,1,37.35,False
rZ7HnEZ1AfqIbS,18,2,0.0,37.35,0.0,37.35,37.35,,1,37.35,False
rZ7HnEZ1Afk4vf,14,2,0.0,37.33,0.0,37.33,37.33,,1,37.33,False
rZ7HnEZ1AfkKAV,13,2,0.0,37.06,0.0,37.06,37.06,,1,37.06,False
rZ7HnEZ1AfqU4S,18,2,0.0,36.98,0.0,36.98,36.98,,1,36.98,False
rZ7HnEZ1AfPgZS,18,2,0.0,36.86,0.0,36.86,36.86,,1,36.86,False
rZ7HnEZ1AfJZ-d,18,2,0.0,36.82,0.0,36.82,36.82,,1,36.82,False
rZ7HnEZ1AfFevV,13,2,0.0,36.7,0.0,36.7,36.7,,1,36.7,False
rZ7HnEZ1Af--7S,18,2,0.0,36.67,0.0,36.67,36.67,,1,36.67,False
rZ7HnEZ1AfvpZ7,18,2,36.64,0.0,0.0,36.64,36.64,1.0,1,36.64,False
rZ7HnEZ1AfPVCK,18,2,0.0,36.61,0.0,36.61,36.61,,1,36.61,False
rZ7HnEZ1AfANx7,18,2,0.0,35.71,0.0,35.71,35.71,,1,35.71,False
rZ7HnEZ1AfFdff,6,2,62.95,27.42,27.42,62.95,35.53,0.564416203335981,1,35.53,False
rZ7HnEZ1AfqtuS,18,2,62.95,27.42,27.42,62.95,35.53,0.564416203335981,1,35.53,False
rZ7HnEZ1AfAE-f,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAE80,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAE8f,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAEG7,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAEGV,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAEGf,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAEOV,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAEOf,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAEa0,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAEaV,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAEu7,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAJq0,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAJq7,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAJqV,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAJqf,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfAJrf,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfOA7d,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfOAOd,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1AfObON,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1Afq8Qd,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1Afq8_S,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1Afq8bK,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1Afq8bd,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1Afq8pK,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1Afq9-d,18,2,35.46,0.0,0.0,35.46,35.46,1.0,1,35.46,False
rZ7HnEZ1Af0-fS,18,2,0.0,35.3,0.0,35.3,35.3,,1,35.3,False
rZ7HnEZ1AfPIPK,18,3,0.0,35.22,0.0,35.22,35.22,,2,35.22,False
rZ7HnEZ1AfFFbf,7,2,0.0,35.0,0.0,35.0,35.0,,1,35.0,False
rZ7HnEZ1AfPUJd,18,2,0.0,34.96,0.0,34.96,34.96,,1,34.96,False
rZ7HnEZ1Af-UAN,18,3,24.95,0.0,0.0,34.95,34.95,1.400801603206413,2,44.95,False
rZ7HnEZ1Af-wfK,18,2,34.95,0.0,0.0,34.95,34.95,1.0,1,34.95,False
rZ7HnEZ1Afk34f,17,3,0.0,34.95,0.0,34.95,34.95,,2,34.95,False
rZ7HnEZ1AfP9ud,18,2,0.0,34.92,0.0,34.92,34.92,,1,34.92,False
rZ7HnEZ1Af0E-S,18,2,0.0,34.75,0.0,34.75,34.75,,1,34.75,False
rZ7HnEZ1AfFFCf,5,2,34.75,0.0,0.0,34.75,34.75,1.0,1,34.75,False
rZ7HnEZ1Afk4jV,14,2,34.75,0.0,0.0,34.75,34.75,1.0,1,34.75,False
rZ7HnEZ1AfqVQK,18,2,0.0,34.75,0.0,34.75,34.75,,1,34.75,False
rZ7HnEZ1Af-yJK,18,2,34.66,0.0,0.0,34.66,34.66,1.0,1,34.66,False
rZ7HnEZ1Afxf7N,18,2,0.0,34.49,0.0,34.49,34.49,,1,34.49,False
rZ7HnEZ1AfF71f,6,2,0.0,34.48,0.0,34.48,34.48,,1,34.48,False
rZ7HnEZ1Af00jK,18,2,0.0,34.47,0.0,34.47,34.47,,1,34.47,False
rZ7HnEZ1AfP3kK,18,2,0.0,34.41,0.0,34.41,34.41,,1,34.41,False
rZ7HnEZ1Afe8b0,18,2,51.28,51.28,16.91,51.28,34.370000000000005,0.670241809672387,2,68.74000000000001,False
rZ7HnEZ1Afe8bf,18,2,51.28,51.28,16.91,51.28,34.370000000000005,0.670241809672387,2,68.74000000000001,False
rZ7HnEZ1AfJv4N,18,2,0.0,34.31,0.0,34.31,34.31,,1,34.31,False
rZ7HnEZ1AfeAx7,18,3,74.55,47.1,40.3,74.55,34.25,0.45942320590207913,2,41.050000000000004,False
rZ7HnEZ1AfeAxf,18,2,74.55,40.3,40.3,74.55,34.25,0.45942320590207913,1,34.25,False
rZ7HnEZ1AfF4v7,6,2,0.0,34.12,0.0,34.12,34.12,,1,34.12,False
rZ7HnEZ1AfPVfN,18,2,0.0,34.05,0.0,34.05,34.05,,1,34.05,False
rZ7HnEZ1AfkA0V,18,2,34.05,0.0,0.0,34.05,34.05,1.0,1,34.05,False
rZ7HnEZ1AfPYpK,17,2,0.0,33.98,0.0,33.98,33.98,,1,33.98,False
rZ7HnEZ1AfxAqK,18,2,33.9,0.0,0.0,33.9,33.9,1.0,1,33.9,False
rZ7HnEZ1AfOf-K,18,2,33.85,0.0,0.0,33.85,33.85,1.0,1,33.85,False
rZ7HnEZ1AfOf-d,18,2,33.85,0.0,0.0,33.85,33.85,1.0,1,33.85,False
rZ7HnEZ1AfOf4K,18,2,33.85,0.0,0.0,33.85,33.85,1.0,1,33.85,False
