event_id,event_name,genre,has_attractions,name_matches_known_artist
rZ7HnEZ1Af-3Zd,The Tear Garden,Alternative,False,True
rZ7HnEZ1Af-6aS,LSD Clownsystem,Alternative,False,True
rZ7HnEZ1Af-E8N,GOOD BOY DAISY,Alternative,False,True
rZ7HnEZ1Af-FfN,"Fat, Evil Children",Alternative,False,True
rZ7HnEZ1Af-Oed,KEVIAN KRAEMER,Alternative,False,True
rZ7HnEZ1Af-YaK,Taylor Bickett,Alternative,False,True
rZ7HnEZ1Af-ZGS,Rio Kosta,Alternative,False,True
rZ7HnEZ1Af-_FS,Benny G,Alternative,False,True
rZ7HnEZ1Af-fZN,Johnny Manchild & The Poor Bastards,Alternative,False,True
rZ7HnEZ1Af-kjS,THE BENDS,Alternative,False,True
rZ7HnEZ1Af-o0d,Tunnel Vision,Alternative,False,True
rZ7HnEZ1Af-obN,The Bends,Alternative,False,True
rZ7HnEZ1Af-yOK,WILLIS,Alternative,False,True
rZ7HnEZ1Af-zGK,Cara Delevingne ,Alternative,False,True
rZ7HnEZ1Af-zGN,Cara Delevingne ,Alternative,False,True
rZ7HnEZ1Af048K,THE TECHNICOLORS,Alternative,False,True
rZ7HnEZ1Af09ed,Born Without Bones,Alternative,False,True
rZ7HnEZ1Af09vK,Born Without Bones,Alternative,False,True
rZ7HnEZ1Af0F1K,Fluorescents,Alternative,False,True
rZ7HnEZ1Af0IAS,The Wldlfe,Alternative,False,True
rZ7HnEZ1Af0O8S,Edgehill,Alternative,False,True
rZ7HnEZ1Af0Y0K,Mustard Service,Alternative,False,True
rZ7HnEZ1Af0YaK,  Chuck Prophet,Alternative,False,True
rZ7HnEZ1Af0_8S,Stella Lefty,Alternative,False,True
rZ7HnEZ1Af0bCd,Maryjo,Alternative,False,True
rZ7HnEZ1Af0bQK,West 22nd,Alternative,False,True
rZ7HnEZ1Af0daK,Jacoozy,Alternative,False,True
rZ7HnEZ1Af0eCK,Broadway Rave,Alternative,False,True
rZ7HnEZ1Af0eOd,Supernova - A Tribute to Oasis  ,Alternative,False,True
rZ7HnEZ1Af0k0K,SCHUR,Alternative,False,True
rZ7HnEZ1Af0oJK,DICE,Alternative,False,True
rZ7HnEZ1Af0oeK,THE BOBBY LEES,Alternative,False,True
rZ7HnEZ1Af0y0N,Chandol,Alternative,False,True
rZ7HnEZ1Af0zGK,Schur,Alternative,False,True
rZ7HnEZ1Af70Z7,Little Image,Alternative,False,True
rZ7HnEZ1AfAIxf,Sister Wife Sex Strike ,Alternative,False,True
rZ7HnEZ1AfAxO0,Gnash,Alternative,False,True
rZ7HnEZ1AfAxrf,Sister Hazel,Alternative,False,True
rZ7HnEZ1AfF3PV,Frog,Alternative,False,True
rZ7HnEZ1AfF4fV,The Gringos,Alternative,False,True
rZ7HnEZ1AfF6jf,THE WLDLFE,Alternative,False,True
rZ7HnEZ1AfF7OV,Joe Jordan ,Alternative,False,True
rZ7HnEZ1AfF7_V,Six Foot Blonde,Alternative,False,True
rZ7HnEZ1AfFACf,Ben Böhmer,Alternative,False,True
rZ7HnEZ1AfFFZV,Jed Harrelson,Alternative,False,True
rZ7HnEZ1AfFaa0,THE HAILS,Alternative,False,True
rZ7HnEZ1AfFe40,The Wldlfe,Alternative,False,True
rZ7HnEZ1AfFeoV,Karina Rykman,Alternative,False,True
rZ7HnEZ1AfFfv0,Sonido Gallo Negro,Alternative,False,True
rZ7HnEZ1AfFvZ7,Six Foot Blonde,Alternative,False,True
rZ7HnEZ1AfJ6AS,Ian McConnell,Alternative,False,True
rZ7HnEZ1AfJ7-S,IAN MCCONNELL,Alternative,False,True
rZ7HnEZ1AfJ7Pd,The 4411,Alternative,False,True
rZ7HnEZ1AfJF0K,Girl Tones,Alternative,False,True
rZ7HnEZ1AfJF_S,Arlo,Alternative,False,True
rZ7HnEZ1AfJZfK,Magenta Wave,Alternative,False,True
rZ7HnEZ1AfJeGN,BOMBARGO,Alternative,False,True
rZ7HnEZ1AfJvvd,The 4411,Alternative,False,True
rZ7HnEZ1AfON0N,Plush,Alternative,False,True
rZ7HnEZ1AfONPK,Plush,Alternative,False,True
rZ7HnEZ1AfONPN,Plush,Alternative,False,True
rZ7HnEZ1AfOVbd,American Vanity,Alternative,False,True
rZ7HnEZ1AfObuK,Riff Wood,Alternative,False,True
rZ7HnEZ1AfOoZd,Red NOT Chili Peppers,Alternative,False,True
rZ7HnEZ1AfOtQd,SHEBAD,Alternative,False,True
rZ7HnEZ1AfOyON,Flickerstick,Alternative,False,True
rZ7HnEZ1AfP0Qd,Tōth,Alternative,False,True
rZ7HnEZ1AfP8GN,SCHUR,Alternative,False,True
rZ7HnEZ1AfP98d,Surfing for Daisy,Alternative,False,True
rZ7HnEZ1AfPEAS,The Gringos,Alternative,False,True
rZ7HnEZ1AfPEvK,Hot Like Mars,Alternative,False,True
rZ7HnEZ1AfPOAS,In Color,Alternative,False,True
rZ7HnEZ1AfPP7d,overtonight,Alternative,False,True
rZ7HnEZ1AfPPPd,The Gringos,Alternative,False,True
rZ7HnEZ1AfPUPS,PIG,Alternative,False,True
rZ7HnEZ1AfPZAN,Way Dynamic,Alternative,False,True
rZ7HnEZ1AfPgFN,Niina Soleil,Alternative,False,True
rZ7HnEZ1AfPgQK,Noah Levine,Alternative,False,True
rZ7HnEZ1AfPv0N,MEEK,Alternative,False,True
rZ7HnEZ1AfPvvN,Squid Pisser,Alternative,False,True
rZ7HnEZ1AfPwOK,Sawyer Hill,Alternative,False,True
rZ7HnEZ1AfPz7N,Towa Bird,Alternative,False,True
rZ7HnEZ1AfPzGS,Ian McConnell,Alternative,False,True
rZ7HnEZ1AfPzjK,MAGENTA WAVE,Alternative,False,True
rZ7HnEZ1Afevrf,WU LYF,Alternative,False,True
rZ7HnEZ1Afjbfd,Troy Doherty,Alternative,False,True
rZ7HnEZ1Afk370,Margot Sinclair,Alternative,False,True
rZ7HnEZ1Afk3Qf,Franklin Jonas & The Byzantines,Alternative,False,True
rZ7HnEZ1Afk4bf,Lucius Arthur,Alternative,False,True
rZ7HnEZ1Afk_r7,Emma Swift,Alternative,False,True
rZ7HnEZ1Afk_v7,DROPOUT KINGS,Alternative,False,True
rZ7HnEZ1AfkbZf,Telander,Alternative,False,True
rZ7HnEZ1Afkek7,Daniela Andrade,Alternative,False,True
rZ7HnEZ1Afq97K,Kaylee Rose ,Alternative,False,True
rZ7HnEZ1Afx3rd,Rehash,Alternative,False,True
rZ7HnEZ1Afx4-S,Shinyribs,Alternative,False,True
rZ7HnEZ1AfxAbS,Ella Red,Alternative,False,True
rZ7HnEZ1AfxAfd,Gothicumbia,Alternative,False,True
rZ7HnEZ1AfxFud,rusowsky,Alternative,False,True
rZ7HnEZ1AfxK0d,Brenn!,Alternative,False,True
rZ7HnEZ1AfxKfK,Santiago Cruz,Alternative,False,True
rZ7HnEZ1Afxd0d,Fudge,Alternative,False,True
rZ7HnEZ1Af--4S,Robert Cray,Blues,False,True
rZ7HnEZ1Af--4d,Robert Cray,Blues,False,True
rZ7HnEZ1Af-dJd,Eric Johanson,Blues,False,True
rZ7HnEZ1Af0OuS,Eric Johanson,Blues,False,True
rZ7HnEZ1Af0gqK,Selwyn Birchwood,Blues,False,True
rZ7HnEZ1AfO9Od,Matt Schofield,Blues,False,True
rZ7HnEZ1Afx40N,Jimmy Carpenter,Blues,False,True
rZ7HnEZ1Afxdvd,Ally Venable,Blues,False,True
rZ7HnEZ1Af--7S,Keller & The Keels,Country,False,True
rZ7HnEZ1Af-6FK,Rich O'Toole,Country,False,True
rZ7HnEZ1Af-8Od,Coey Redd,Country,False,True
rZ7HnEZ1Af-8_d,East Nash Grass,Country,False,True
rZ7HnEZ1Af-8bK,BIIRD,Country,False,True
rZ7HnEZ1Af-J-N,PAT GREEN,Country,False,True
rZ7HnEZ1Af-Z_N,The Highwayman Show,Country,False,True
rZ7HnEZ1Af-dkd,The Brothers Comatose,Country,False,True
rZ7HnEZ1Af-x0d,Frank Ray,Country,False,True
rZ7HnEZ1Af0ECK,George Birge,Country,False,True
rZ7HnEZ1Af0N4S,Johnny Mullenax,Country,False,True
rZ7HnEZ1Af0akK,Blake Whiten,Country,False,True
rZ7HnEZ1Af0s-S,Gareth Pearson,Country,False,True
rZ7HnEZ1Af0s7N,Dale Watson,Country,False,True
rZ7HnEZ1Af0y7d,Mustache The Band,Country,False,True
rZ7HnEZ1Af7NZ0,BRYAN MARTIN,Country,False,True
rZ7HnEZ1Af7U_7,Niko Moon  ,Country,False,True
rZ7HnEZ1AfA3Ff,Mary Kutter,Country,False,True
rZ7HnEZ1AfA_87,The Highwayman Show,Country,False,True
rZ7HnEZ1AfF6Gf,Lily Rose,Country,False,True
rZ7HnEZ1AfF6q7,Noah James,Country,False,True
rZ7HnEZ1AfFab7,Lily Rose,Country,False,True
rZ7HnEZ1AfFfC7,The Po' Ramblin' Boys,Country,False,True
rZ7HnEZ1AfFk77,Candi Jenkins,Country,False,True
rZ7HnEZ1AfFv40,Emily Nenni,Country,False,True
rZ7HnEZ1AfFvA7,Mountain Grass Unit,Country,False,True
rZ7HnEZ1AfFvAf,Mountain Grass Unit,Country,False,True
rZ7HnEZ1AfFvf0,Belles,Country,False,True
rZ7HnEZ1AfFvf7,Belles,Country,False,True
rZ7HnEZ1AfJAoS,Corey Kent,Country,False,True
rZ7HnEZ1AfJFGN,Elizabeth Nichols ,Country,False,True
rZ7HnEZ1AfJFOK,Fantastic Cat,Country,False,True
rZ7HnEZ1AfO97N,Josh Weathers,Country,False,True
rZ7HnEZ1AfOEFN,Armchair Boogie,Country,False,True
rZ7HnEZ1AfOVed,Nick Shoulders,Country,False,True
rZ7HnEZ1AfOwZd,Josh Weathers,Country,False,True
rZ7HnEZ1AfP0_N,River Shook,Country,False,True
rZ7HnEZ1AfP8aK,Straight Tequila Night,Country,False,True
rZ7HnEZ1AfPEFK,The Brothers Comatose,Country,False,True
rZ7HnEZ1AfPFOd,Gannon Fremin & CCREV,Country,False,True
rZ7HnEZ1AfPFoS,Kameron Marlowe,Country,False,True
rZ7HnEZ1AfPP4K,River Shook,Country,False,True
rZ7HnEZ1AfPP8d,Them Dirty Roses,Country,False,True
rZ7HnEZ1AfPPpK,The Droptines,Country,False,True
rZ7HnEZ1AfPbfK,DEADGRASS,Country,False,True
rZ7HnEZ1AfPboS,The Brook & The Bluff,Country,False,True
rZ7HnEZ1AfPeuS,Taylor Hunnicutt,Country,False,True
rZ7HnEZ1AfPgCd,Luke Bower,Country,False,True
rZ7HnEZ1AfPz-d,Thomas Gabriel,Country,False,True
rZ7HnEZ1AfefAV,Mountain Grass Unit,Country,False,True
rZ7HnEZ1AffMpd,Chase Matthew,Country,False,True
rZ7HnEZ1Afk4ff,Two Runner,Country,False,True
rZ7HnEZ1AfkF47,Preston Cooper,Country,False,True
rZ7HnEZ1AfkKG7,Elizabeth Nichols,Country,False,True
rZ7HnEZ1AfqyOd,Elijah Scott,Country,False,True
rZ7HnEZ1AfrKPd,Nick Shoulders,Country,False,True
rZ7HnEZ1Afx_-S,The Wilder Flower,Country,False,True
rZ7HnEZ1Afx_PS,Jake Banfield,Country,False,True
rZ7HnEZ1Afxkrd,Sunny Sweeney,Country,False,True
rZ7HnEZ1Af-UAN,Nic Vans,Dance/Electronic,False,True
rZ7HnEZ1Af-UuK,Bop to the Top,Dance/Electronic,False,True
rZ7HnEZ1Af-buK,NITE,Dance/Electronic,False,True
rZ7HnEZ1Af-s-S,Bop to the Top,Dance/Electronic,False,True
rZ7HnEZ1Af-skK,Kawaii Rave,Dance/Electronic,False,True
rZ7HnEZ1Af00qK,Venjent,Dance/Electronic,False,True
rZ7HnEZ1Af0M8d,Hot In Herre: 2000s Dance Party,Dance/Electronic,False,True
rZ7HnEZ1Af0O8K,DAFT PUNK NIGHT,Dance/Electronic,False,True
rZ7HnEZ1Af0bpK,RayBurger,Dance/Electronic,False,True
rZ7HnEZ1Af0ffd,Bop To The Top,Dance/Electronic,False,True
rZ7HnEZ1AfAO_f,AARON HIBELL,Dance/Electronic,False,True
rZ7HnEZ1AfAt_7,Cabaret Voltaire,Dance/Electronic,False,True
rZ7HnEZ1AfF74V,Daft Punk Night,Dance/Electronic,False,True
rZ7HnEZ1AfF9O0,Satin Jackets,Dance/Electronic,False,True
rZ7HnEZ1AfFK77,Gravagerz,Dance/Electronic,False,True
rZ7HnEZ1AfFk0f,House Party,Dance/Electronic,False,True
rZ7HnEZ1AfFkx7,Camoufly,Dance/Electronic,False,True
rZ7HnEZ1AfP-eK,Kawaii Rave,Dance/Electronic,False,True
rZ7HnEZ1AfP3pd,Off Campus Night,Dance/Electronic,False,True
rZ7HnEZ1AfP4jN,Off Campus Night,Dance/Electronic,False,True
rZ7HnEZ1AfP8ON,RIOT,Dance/Electronic,False,True
rZ7HnEZ1AfP9GS,Off Campus Night,Dance/Electronic,False,True
rZ7HnEZ1AfPFQK,AYYBO,Dance/Electronic,False,True
rZ7HnEZ1AfPOOK,Blade Rave,Dance/Electronic,False,True
rZ7HnEZ1AfPZuN,RIOT,Dance/Electronic,False,True
rZ7HnEZ1AfPa4d,Getter,Dance/Electronic,False,True
rZ7HnEZ1AfPv4S,Nic Vans ,Dance/Electronic,False,True
rZ7HnEZ1AfPv_S,Will Clarke,Dance/Electronic,False,True
rZ7HnEZ1Afk6af,The Living Tombstone,Dance/Electronic,False,True
rZ7HnEZ1AfkffV,Gravagerz,Dance/Electronic,False,True
rZ7HnEZ1Afko4f, Emmit Fenn,Dance/Electronic,False,True
rZ7HnEZ1AfkoQf,Subtronics,Dance/Electronic,False,True
rZ7HnEZ1Afkoj0,Subtronics,Dance/Electronic,False,True
rZ7HnEZ1AfrfPS,DJ Lex,Dance/Electronic,False,True
rZ7HnEZ1AfxZqS,Kawaii Rave,Dance/Electronic,False,True
rZ7HnEZ1AfxafK,RayBurger,Dance/Electronic,False,True
rZ7HnEZ1Afxe_K,Bop to the Top,Dance/Electronic,False,True
rZ7HnEZ1Afxo0K,Rave Jesus,Dance/Electronic,False,True
rZ7HnEZ1Afxpjd,BL3SS,Dance/Electronic,False,True
rZ7HnEZ1Af-Iad,  The Alex Lucero Band,Folk,False,True
rZ7HnEZ1Af-f8d,Adam Ezra Group,Folk,False,True
rZ7HnEZ1AfFkFV,GAVN!,Folk,False,True
rZ7HnEZ1AfO8uK,Dan Bern,Folk,False,True
rZ7HnEZ1AfOK3K,Jesca Hoop,Folk,False,True
rZ7HnEZ1AfOzPN,Bronwyn Keith-Hynes,Folk,False,True
rZ7HnEZ1AfPoFK,Mason Jennings,Folk,False,True
rZ7HnEZ1AfPwjS,Anna Graves,Folk,False,True
rZ7HnEZ1AfPyON,Robert Ellis,Folk,False,True
rZ7HnEZ1Afkpe7,TWO RUNNER,Folk,False,True
rZ7HnEZ1Afx8Qd,BIIRD,Folk,False,True
rZ7HnEZ1AKJd70,Armand Hammer ,Hip-Hop/Rap,False,True
rZ7HnEZ1Af-VAd,Lefty Gunplay,Hip-Hop/Rap,False,True
rZ7HnEZ1Af07-S,Blu & Exile,Hip-Hop/Rap,False,True
rZ7HnEZ1Af0V7N,BRICKNASTY ,Hip-Hop/Rap,False,True
rZ7HnEZ1Af0sFS,Scoochie Boochie,Hip-Hop/Rap,False,True
rZ7HnEZ1Af78F0,BY STORM,Hip-Hop/Rap,False,True
rZ7HnEZ1AfFaF0,Gavn!,Hip-Hop/Rap,False,True
rZ7HnEZ1AfJA_S,Rio Da Yung Og,Hip-Hop/Rap,False,True
rZ7HnEZ1AfOUZN,Struggle Jennings,Hip-Hop/Rap,False,True
rZ7HnEZ1AfOdPK,Elujay,Hip-Hop/Rap,False,True
rZ7HnEZ1AfOxZS,WAX,Hip-Hop/Rap,False,True
rZ7HnEZ1AfPJJK,Skitz Kraven,Hip-Hop/Rap,False,True
rZ7HnEZ1AfPPaN,Overtonight,Hip-Hop/Rap,False,True
rZ7HnEZ1AfPxod,comehelpglo,Hip-Hop/Rap,False,True
rZ7HnEZ1Afx4uS,Rio Da Yung OG,Hip-Hop/Rap,False,True
rZ7HnEZ1AfxFqS,STEVEN G,Hip-Hop/Rap,False,True
rZ7HnEZ1Afx_0K,Willie Wonka,Hip-Hop/Rap,False,True
rZ7HnEZ1Af-ejK,Emily Bear,Jazz,False,True
rZ7HnEZ1Af-ejN,Emily Bear,Jazz,False,True
rZ7HnEZ1Af-eqN,Emily Bear,Jazz,False,True
rZ7HnEZ1Af-eqS,Emily Bear,Jazz,False,True
rZ7HnEZ1Af-erK,Emily Bear,Jazz,False,True
rZ7HnEZ1Af-erd,Emily Bear,Jazz,False,True
rZ7HnEZ1Af0oCK,The Hot Sardines,Jazz,False,True
rZ7HnEZ1Af0oCd,The Hot Sardines,Jazz,False,True
rZ7HnEZ1Af0oGK,The Hot Sardines,Jazz,False,True
rZ7HnEZ1Af0oGN,The Hot Sardines,Jazz,False,True
rZ7HnEZ1Af0oGS,The Hot Sardines,Jazz,False,True
rZ7HnEZ1Af0oGd,The Hot Sardines,Jazz,False,True
rZ7HnEZ1Af0ouK,The Hot Sardines,Jazz,False,True
rZ7HnEZ1Af0ouN,The Hot Sardines,Jazz,False,True
rZ7HnEZ1Af0ouS,The Hot Sardines,Jazz,False,True
rZ7HnEZ1Af0oud,The Hot Sardines,Jazz,False,True
rZ7HnEZ1AfA7P7,Antonia Bennett,Jazz,False,True
rZ7HnEZ1AfF9o7,Nik Parr & The Selfless Lovers,Jazz,False,True
rZ7HnEZ1AfFdbf,The Wooten Brothers,Jazz,False,True
rZ7HnEZ1AfJ6ZK,The Wooten Brothers,Jazz,False,True
rZ7HnEZ1AfJA-K,PETER WHITE,Jazz,False,True
rZ7HnEZ1AfJkkd,PETER WHITE,Jazz,False,True
rZ7HnEZ1AfOOZK,Lindsey Webster,Jazz,False,True
rZ7HnEZ1AfOU0d,Matteo Mancuso,Jazz,False,True
rZ7HnEZ1AfPbFd,PATRICK LAMB,Jazz,False,True
rZ7HnEZ1Afqp_d,Cymande,Jazz,False,True
rZ7HnEZ1AfxfZN,Scott Bradlee's Postmodern Jukebox,Jazz,False,True
rZ7HnEZ1AfxfvS,Cyrille Aimee,Jazz,False,True
rZ7HnEZ1Af-d-S,Jeffrey Nothing,Metal,False,True
rZ7HnEZ1Af06vd,As I Lay Dying,Metal,False,True
rZ7HnEZ1Af0FCK,Atomic Rule,Metal,False,True
rZ7HnEZ1Af0FvN,PeelingFlesh,Metal,False,True
rZ7HnEZ1Af0dxK,ANAKA,Metal,False,True
rZ7HnEZ1AfFAJ7,Jeffrey Nothing,Metal,False,True
rZ7HnEZ1AfFv37,Versus Me,Metal,False,True
rZ7HnEZ1AfP00K,SQUID PISSER,Metal,False,True
rZ7HnEZ1AKJ_uV,Antonia Bennett,Other,False,True
rZ7HnEZ1Af-4_S,Dead Letter Office,Other,False,True
rZ7HnEZ1Af-OjN,Bird and Byron,Other,False,True
rZ7HnEZ1Af-Z7S,Diles Que No Me Maten,Other,False,True
rZ7HnEZ1Af-_FN,Kevian Kraemer,Other,False,True
rZ7HnEZ1Af-vGS,The Inspector Cluzo,Other,False,True
rZ7HnEZ1Af068N,Santiago Cruz,Other,False,True
rZ7HnEZ1Af0M_K,COUSIN CURTISS,Other,False,True
rZ7HnEZ1Af0Pxd,DAFT PUNK NIGHT,Other,False,True
rZ7HnEZ1Af0bFK,MarQ,Other,False,True
rZ7HnEZ1Af0tJd,They Are Gutting A Body Of Water,Other,False,True
rZ7HnEZ1Af0wod,Jammy Buffet,Other,False,True
rZ7HnEZ1AfA8-f,Adam Hawley,Other,False,True
rZ7HnEZ1AfAfA7,RODNEY ATKINS,Other,False,True
rZ7HnEZ1AfAyff,Emerson Woolf & The Wishbones,Other,False,True
rZ7HnEZ1AfF-FV,Good Sleepy,Other,False,True
rZ7HnEZ1AfF7Ff,Nik Parr & The Selfless Lovers ,Other,False,True
rZ7HnEZ1AfFdu0,Liam Kazar,Other,False,True
rZ7HnEZ1AfFkG0,Father of Peace,Other,False,True
rZ7HnEZ1AfFkOf,Playlunch,Other,False,True
rZ7HnEZ1AfFp-7,Noah Hill,Other,False,True
rZ7HnEZ1AfJZrd,House Party,Other,False,True
rZ7HnEZ1AfJdPN,Ian McConnell,Other,False,True
rZ7HnEZ1AfJkJK,Margot Sinclair,Other,False,True
rZ7HnEZ1AfO3PS,Sqwerv,Other,False,True
rZ7HnEZ1AfO91d,Kawaii Rave,Other,False,True
rZ7HnEZ1AfOPAS,Casket Cassette,Other,False,True
rZ7HnEZ1AfO_0d,Taj Farrant,Other,False,True
rZ7HnEZ1AfP9AS,Dutch Melrose,Other,False,True
rZ7HnEZ1AfPIjN,Arranged In April,Other,False,True
rZ7HnEZ1AfPO7K,Bermuda Search Party,Other,False,True
rZ7HnEZ1AfPPbK,Dogwood Tales,Other,False,True
rZ7HnEZ1AfPfqN,HOUSE OF HEAVY,Other,False,True
rZ7HnEZ1AfPvfK,Holy Wave,Other,False,True
rZ7HnEZ1AfPxuK,JESSE ROPER,Other,False,True
rZ7HnEZ1AfjwGS,Thurston Howell – A Premier Yacht Rock Spectacular!,Other,False,True
rZ7HnEZ1Afk44f,Earlybirds Club,Other,False,True
rZ7HnEZ1Afk4of,New Constellations,Other,False,True
rZ7HnEZ1Afk8jf,Afternoon Bike Ride,Other,False,True
rZ7HnEZ1Afk_x7,Off Campus Night,Other,False,True
rZ7HnEZ1Afkkqf,Playlunch,Other,False,True
rZ7HnEZ1Afkv_f,Choker,Other,False,True
rZ7HnEZ1AfqIGN,HOUSE PARTY RAVE,Other,False,True
rZ7HnEZ1AfqUuK,Cruz Beckham and The Breakers,Other,False,True
rZ7HnEZ1AfrbuK,Pink Talking Fish,Other,False,True
rZ7HnEZ1AfrovK,The Reality Check Experiment,Other,False,True
rZ7HnEZ1AfxK-S,Stereosity,Other,False,True
rZ7HnEZ1AfxKJd,Blade Rave,Other,False,True
rZ7HnEZ1Af-M-S,Pearl and The Oysters,Pop,False,True
rZ7HnEZ1Af-YqN,Taylor Bickett,Pop,False,True
rZ7HnEZ1Af-sed,  Taylor Bickett,Pop,False,True
rZ7HnEZ1Af03CK,The Technicolors,Pop,False,True
rZ7HnEZ1Af0NZN,DOLLY AVE,Pop,False,True
rZ7HnEZ1Af0PPK,LØLØ,Pop,False,True
rZ7HnEZ1Af0Yad,Teddy Thompson,Pop,False,True
rZ7HnEZ1AfANuf,gnash  ,Pop,False,True
rZ7HnEZ1AfAO17,Girli ,Pop,False,True
rZ7HnEZ1AfAzqf,Chinese American Bear,Pop,False,True
rZ7HnEZ1AfF6P7,Rachel Bochner,Pop,False,True
rZ7HnEZ1AfFef7,HARBOUR,Pop,False,True
rZ7HnEZ1AfFo_0,Joe Jordan,Pop,False,True
rZ7HnEZ1AfJZaS,Genevieve Heyward ,Pop,False,True
rZ7HnEZ1AfOZOK,Naomi Scott,Pop,False,True
rZ7HnEZ1AfP3bS,Iluka,Pop,False,True
rZ7HnEZ1AfP98N,Daniel Seavey,Pop,False,True
rZ7HnEZ1AfP98S,Daniel Seavey,Pop,False,True
rZ7HnEZ1AfP9oN,Daniel Seavey,Pop,False,True
rZ7HnEZ1AfP9oS,Daniel Seavey,Pop,False,True
rZ7HnEZ1AfPJ3K,Off Campus Night,Pop,False,True
rZ7HnEZ1AfPJaN,Maddie Zahm,Pop,False,True
rZ7HnEZ1AfPb8K,Hindley Street Country Club,Pop,False,True
rZ7HnEZ1AfPb8d,Hindley Street Country Club,Pop,False,True
rZ7HnEZ1AfPevK,BIKINI TRILL,Pop,False,True
rZ7HnEZ1AfPz4d,Ian McConnell,Pop,False,True
rZ7HnEZ1Af_Jkd,Mindy Smith,Pop,False,True
rZ7HnEZ1Afkb00,GoldFord,Pop,False,True
rZ7HnEZ1AfqxZS,Dylan LeBlanc,Pop,False,True
rZ7HnEZ1AfxfjS,Bop To The Top,Pop,False,True
rZ7HnEZ1Af-3aS,WESLEY JOSEPH,R&B,False,True
rZ7HnEZ1Af-Jod,Bayou,R&B,False,True
rZ7HnEZ1Af090S,Josh Tatofi,R&B,False,True
rZ7HnEZ1Af0K_K,Avery Wilson,R&B,False,True
rZ7HnEZ1Af0K_N,Avery Wilson,R&B,False,True
rZ7HnEZ1Af0eQd,Jed Harrelson,R&B,False,True
rZ7HnEZ1AfAUff,PawPaw Rod,R&B,False,True
rZ7HnEZ1AfF38V,King George,R&B,False,True
rZ7HnEZ1AfF4-7,Eli Paperboy Reed,R&B,False,True
rZ7HnEZ1AfFA4f,BOMBARGO,R&B,False,True
rZ7HnEZ1AfFOJ7,KIRBY,R&B,False,True
rZ7HnEZ1AfFOJf,KIRBY,R&B,False,True
rZ7HnEZ1AfJk7d,Lindsey Webster,R&B,False,True
rZ7HnEZ1AfJkeK,Lindsey Webster,R&B,False,True
rZ7HnEZ1AfOs4K,The Soul Rebels,R&B,False,True
rZ7HnEZ1AfOs4N,The Soul Rebels,R&B,False,True
rZ7HnEZ1AfOs4S,The Soul Rebels,R&B,False,True
rZ7HnEZ1AfOs4d,The Soul Rebels,R&B,False,True
rZ7HnEZ1AfOsfK,The Soul Rebels,R&B,False,True
rZ7HnEZ1AfOsfS,The Soul Rebels,R&B,False,True
rZ7HnEZ1AfPVod,Bombargo,R&B,False,True
rZ7HnEZ1AfPboK,Jeff Bernat,R&B,False,True
rZ7HnEZ1AfPbod,Jeff Bernat,R&B,False,True
rZ7HnEZ1AfPgaS,J & THE CAUSEWAYS,R&B,False,True
rZ7HnEZ1AfPsZd,anaiis,R&B,False,True
rZ7HnEZ1AfPvOS,ALI,R&B,False,True
rZ7HnEZ1AfPwjN,Bombargo ,R&B,False,True
rZ7HnEZ1Afr8qS,Judith Hill,R&B,False,True
rZ7HnEZ1Afr8rd,Judith Hill,R&B,False,True
rZ7HnEZ1Af0bed,Josh Tatofi,Reggae,False,True
rZ7HnEZ1Af-3Pd,Red Worship,Religious,False,True
rZ7HnEZ1AfJvaK,Leanna Crawford,Religious,False,True
rZ7HnEZ1AfPZFN,Kim Burrell,Religious,False,True
rZ7HnEZ1AfPZFS,Kim Burrell,Religious,False,True
rZ7HnEZ1AKPMoV,SURF HAT,Rock,False,True
rZ7HnEZ1Af-40N,EMO NIGHT KARAOKE,Rock,False,True
rZ7HnEZ1Af-6uN,Eric Johanson,Rock,False,True
rZ7HnEZ1Af-E4N,Cousin Curtiss,Rock,False,True
rZ7HnEZ1Af-K-N,ULTRABOMB,Rock,False,True
rZ7HnEZ1Af-Kfd,THE BENDS,Rock,False,True
rZ7HnEZ1Af-Krd,Cristina Vane,Rock,False,True
rZ7HnEZ1Af-O7S,UPON YOUR DEAD BODY,Rock,False,True
rZ7HnEZ1Af-YOd,Plosivs,Rock,False,True
rZ7HnEZ1Af-a7d,Duane Betts & Palmetto Motel,Rock,False,True
rZ7HnEZ1Af-dGN,TONY JUPITER,Rock,False,True
rZ7HnEZ1Af-f4K,SURF HAT,Rock,False,True
rZ7HnEZ1Af-fud,Scattered Hamlet,Rock,False,True
rZ7HnEZ1Af-ouS,Legend Zeppelin,Rock,False,True
rZ7HnEZ1Af0E8S,Jammy Buffet,Rock,False,True
rZ7HnEZ1Af0OGN,Sophie Gault,Rock,False,True
rZ7HnEZ1Af0Pbd,Supernova - A Tribute to Oasis,Rock,False,True
rZ7HnEZ1Af0e7K,ALL YOUR FRIENDS - The Indie Sleaze Dance Party,Rock,False,True
rZ7HnEZ1Af0eAK,Twin Fin,Rock,False,True
rZ7HnEZ1Af0fxd,Goodbye June,Rock,False,True
rZ7HnEZ1Af0s0N,Oakwood,Rock,False,True
rZ7HnEZ1Af0xJd,Cracker,Rock,False,True
rZ7HnEZ1Af0z8K,Versus Me,Rock,False,True
rZ7HnEZ1AfAJP7,Roger Clyne and The Peacemakers,Rock,False,True
